oid,timestamp,date,hour,x,y,vehicle_count,pedestrian_count,congestion_level,weather_condition,temperature,location,other_oid,other_class,other_x,other_y,body_roll,body_pitch,body_yaw,head_roll,head_pitch,head_yaw
oid_2026,2023-03-26 10:00:00,2023-03-26,10,81.33502592825225,94.6137808189452,13,19,high,sunny,29.439950090718625,Location_2026,"['oid_571', 'oid_382', 'oid_537', 'oid_421', 'oid_222']","['vehicle', 'pedestrian', 'vehicle', 'pedestrian', 'vehicle']","[77.37648570184945, 69.71076630740045, 39.862701024919886, 10.409623728989759, 84.0663163799506]","[94.18153616712851, 64.0282176739703, 93.74945452998895, 63.09275351566349, 67.34992877170144]",,,,,,
oid_2027,2023-03-26 11:00:00,2023-03-26,11,40.77960225169698,36.56847765979951,19,13,medium,rainy,-0.702263425034154,Location_2027,"['oid_559', 'oid_976', 'oid_36', 'oid_584', 'oid_773']","['pedestrian', 'vehicle', 'pedestrian', 'cyclist', 'cyclist']","[22.75019080283476, 61.3048920615588, 60.33869913923642, 35.3434665847557, 88.45568829204188]","[66.58246277911601, 85.62992999391268, 89.28253354319678, 80.01813459288674, 81.37501145728417]",,,,,,
oid_2028,2023-03-26 12:00:00,2023-03-26,12,22.740347207225852,42.52269566391025,17,23,low,rainy,16.844801542913324,Location_2028,"['oid_925', 'oid_858', 'oid_127', 'oid_42', 'oid_973']","['pedestrian', 'cyclist', 'cyclist', 'vehicle', 'pedestrian']","[31.312717123364497, 31.536012710623996, 72.9418104127011, 9.668423636451163, 30.079203374336373]","[61.362704152871785, 77.4571854496787, 33.437950442719846, 5.506797179705347, 53.57215452406901]",,,,,,
oid_2029,2023-03-26 13:00:00,2023-03-26,13,38.32214340640113,52.86888066327774,11,8,medium,snowy,28.00465246332672,Location_2029,"['oid_105', 'oid_483']","['cyclist', 'pedestrian']","[3.7077019450085236, 60.7648799047023]","[42.228350497207934, 79.39402844093124]",,,,,,
oid_2030,2023-03-26 14:00:00,2023-03-26,14,59.814071302381485,30.087121068469113,14,46,medium,rainy,-9.15861824449339,Location_2030,"['oid_330', 'oid_762', 'oid_641']","['vehicle', 'cyclist', 'pedestrian']","[61.77567228957839, 74.60725054204224, 78.51491739175678]","[12.709114671699629, 95.21417847752912, 90.6224139362658]",,,,,,
oid_2031,2023-03-26 15:00:00,2023-03-26,15,7.26565835920332,54.287021553110414,15,25,low,snowy,15.182261746860245,Location_2031,"['oid_117', 'oid_504', 'oid_975', 'oid_818']","['vehicle', 'pedestrian', 'pedestrian', 'pedestrian']","[30.36467315575957, 73.79574562351637, 93.96718956704399, 13.257270083393768]","[45.06737221237857, 1.1898795319957634, 75.50952086004541, 46.0196961120439]",,,,,,
oid_2032,2023-03-26 16:00:00,2023-03-26,16,60.44669205765266,46.42972900138167,8,46,high,sunny,-1.9443868841917986,Location_2032,"['oid_771', 'oid_683']","['pedestrian', 'vehicle']","[69.4757000205381, 22.488937957814027]","[89.22040911196947, 17.372941576381763]",,,,,,
oid_2033,2023-03-26 17:00:00,2023-03-26,17,26.170645804723947,21.028957124562965,6,22,medium,cloudy,2.1920006899696283,Location_2033,"['oid_696', 'oid_744', 'oid_315']","['pedestrian', 'vehicle', 'cyclist']","[24.936364912928077, 67.57883037007248, 46.25157144385139]","[11.321349888358622, 0.09240443659342956, 79.6076821728847]",,,,,,
oid_2034,2023-03-26 18:00:00,2023-03-26,18,79.97334138481983,43.25079472929484,2,31,high,cloudy,25.87893637852165,Location_2034,"['oid_337', 'oid_653', 'oid_675', 'oid_840', 'oid_329']","['vehicle', 'pedestrian', 'cyclist', 'pedestrian', 'cyclist']","[31.653983201698633, 72.08874927944329, 98.16414444493239, 38.05089339301604, 93.48142495274864]","[70.56283243737842, 1.0456070586890576, 73.99603347417766, 44.91761815145793, 11.60657793804749]",,,,,,
oid_2035,2023-03-26 19:00:00,2023-03-26,19,44.491290287922546,41.18830813167297,12,14,low,cloudy,12.381114498675057,Location_2035,['oid_699'],['vehicle'],[67.41514859898184],[0.6160922675328306],,,,,,
oid_2036,2023-03-26 20:00:00,2023-03-26,20,84.33359319973465,95.19813101060123,10,11,medium,snowy,10.330092875733193,Location_2036,"['oid_202', 'oid_994']","['cyclist', 'pedestrian']","[59.805057136177965, 23.668850021141886]","[6.040394939607829, 72.58175003378238]",,,,,,
oid_2037,2023-03-26 21:00:00,2023-03-26,21,10.172791262271852,72.25849766515174,9,11,low,cloudy,-0.891357136016028,Location_2037,"['oid_219', 'oid_975']","['pedestrian', 'vehicle']","[6.291569520881035, 12.361495847341764]","[73.58167744654311, 82.48973943749954]",,,,,,
oid_2038,2023-03-26 22:00:00,2023-03-26,22,75.94778201079741,83.52460312451917,15,5,low,sunny,-6.835878954464685,Location_2038,"['oid_238', 'oid_131']","['cyclist', 'cyclist']","[80.02048455170404, 82.00916853585254]","[36.337923580192665, 81.16114725725767]",,,,,,
oid_2039,2023-03-26 23:00:00,2023-03-26,23,52.64409796521027,68.45810320048471,13,33,medium,cloudy,11.160254524106875,Location_2039,"['oid_961', 'oid_689']","['cyclist', 'cyclist']","[51.85399938505563, 42.67524721041108]","[78.20460307635095, 42.54649521858496]",,,,,,
oid_2040,2023-03-27 00:00:00,2023-03-27,0,18.929549489557917,36.59509896848168,14,24,low,rainy,13.999722413636999,Location_2040,"['oid_594', 'oid_397', 'oid_344']","['cyclist', 'vehicle', 'vehicle']","[73.4027176996636, 57.33108341127946, 15.849109035674914]","[13.032548037230463, 57.60463302717626, 39.80042214169476]",,,,,,
oid_2041,2023-03-27 01:00:00,2023-03-27,1,68.94821120646006,32.678462385340026,9,30,medium,snowy,5.292893342061737,Location_2041,"['oid_574', 'oid_246', 'oid_71']","['cyclist', 'vehicle', 'cyclist']","[42.6133222491248, 28.545023515639734, 18.588257277052012]","[15.503756425045012, 2.103027859332307, 61.21992619963611]",,,,,,
oid_2042,2023-03-27 02:00:00,2023-03-27,2,37.001057192811025,97.94948038838987,18,35,high,rainy,11.530894758949177,Location_2042,"['oid_587', 'oid_790']","['vehicle', 'vehicle']","[2.4438528076254573, 50.377917332705046]","[52.48674538540676, 45.6229491591002]",,,,,,
oid_2043,2023-03-27 03:00:00,2023-03-27,3,66.93624456880043,57.38087503576064,3,32,low,cloudy,-3.698841011385144,Location_2043,"['oid_479', 'oid_562', 'oid_728', 'oid_196', 'oid_651']","['vehicle', 'cyclist', 'pedestrian', 'pedestrian', 'cyclist']","[91.16529287188996, 22.7939987214145, 19.97643438467317, 70.8183942089061, 81.4685849510371]","[91.95905840070283, 36.93983254438672, 81.51478138705266, 90.34705032989291, 35.58894822653197]",,,,,,
oid_2044,2023-03-27 04:00:00,2023-03-27,4,26.604282287435844,79.05218395792852,4,6,low,snowy,32.09939256595345,Location_2044,['oid_324'],['vehicle'],[56.91451313407316],[59.53256296557052],,,,,,
oid_2045,2023-03-27 05:00:00,2023-03-27,5,83.49387099799374,97.30154711772127,4,35,low,sunny,14.912738959220562,Location_2045,"['oid_115', 'oid_373']","['cyclist', 'pedestrian']","[21.86542289230189, 41.271129879692246]","[15.836227292527848, 44.501086666275214]",,,,,,
oid_2046,2023-03-27 06:00:00,2023-03-27,6,97.50835548860898,20.479236739318573,13,10,high,rainy,-2.5344247237991304,Location_2046,"['oid_665', 'oid_131']","['vehicle', 'cyclist']","[14.103252807485978, 37.21160407770571]","[34.63765373368853, 43.76320357811822]",,,,,,
oid_2047,2023-03-27 07:00:00,2023-03-27,7,13.572914639486722,2.536904711003629,8,15,medium,snowy,3.5121549479308616,Location_2047,"['oid_68', 'oid_355']","['cyclist', 'cyclist']","[48.59527935244569, 18.606664494930037]","[67.85053540407148, 98.61901355775584]",,,,,,
oid_2048,2023-03-27 08:00:00,2023-03-27,8,9.655419591623449,29.34239744453363,5,34,high,rainy,26.39962096729515,Location_2048,"['oid_669', 'oid_413', 'oid_846', 'oid_408', 'oid_326']","['vehicle', 'cyclist', 'cyclist', 'vehicle', 'pedestrian']","[20.22482928900706, 39.58766895411667, 98.58581498732777, 98.15465847495227, 31.511008051708124]","[90.85368934431159, 37.139779705252415, 73.78511591850162, 61.78053769136975, 15.524944529634299]",,,,,,
oid_2049,2023-03-27 09:00:00,2023-03-27,9,39.543449337106075,58.192292906013506,10,31,medium,snowy,-4.439347559040053,Location_2049,"['oid_726', 'oid_317', 'oid_300', 'oid_306']","['cyclist', 'vehicle', 'vehicle', 'pedestrian']","[74.63505435985479, 53.22099723904713, 51.10246937374639, 98.4955545618954]","[68.68130575997974, 32.296172636639575, 94.410674718676, 73.47545560728588]",,,,,,
oid_2050,2023-03-27 10:00:00,2023-03-27,10,50.27260102990335,47.718832986750535,13,17,medium,snowy,25.9964257290248,Location_2050,"['oid_974', 'oid_145', 'oid_361', 'oid_413', 'oid_775']","['vehicle', 'vehicle', 'cyclist', 'vehicle', 'cyclist']","[17.242526766123323, 43.518943782143914, 91.70320111204524, 10.455331898110087, 96.1556923741135]","[14.091268007685132, 22.152422474770383, 91.91767447029551, 96.92027080008666, 20.470442893925334]",,,,,,
oid_2051,2023-03-27 11:00:00,2023-03-27,11,27.49433383017412,41.922599921685354,12,16,high,sunny,28.66357489074781,Location_2051,"['oid_189', 'oid_354', 'oid_119', 'oid_130', 'oid_513']","['pedestrian', 'cyclist', 'vehicle', 'cyclist', 'pedestrian']","[74.86837798708241, 80.01097482856328, 99.06177680799266, 17.495277592145598, 87.45463146960603]","[9.124001116572378, 72.29219496126977, 58.12540919806794, 80.78877552230345, 54.1834914824947]",,,,,,
oid_2052,2023-03-27 12:00:00,2023-03-27,12,84.84699040826187,78.52342908265334,3,6,medium,rainy,8.078392458142716,Location_2052,['oid_893'],['pedestrian'],[89.91987837681488],[79.83622376524829],,,,,,
oid_2053,2023-03-27 13:00:00,2023-03-27,13,6.773258843445262,47.00557348857003,10,1,medium,rainy,18.37835652452126,Location_2053,"['oid_272', 'oid_196']","['cyclist', 'vehicle']","[29.367675985463706, 78.46971970969685]","[73.89412337147537, 1.851733755687457]",,,,,,
oid_2054,2023-03-27 14:00:00,2023-03-27,14,8.499867080271283,83.84380305936675,8,26,low,cloudy,23.308643355193226,Location_2054,"['oid_700', 'oid_711', 'oid_597', 'oid_883']","['cyclist', 'cyclist', 'pedestrian', 'pedestrian']","[66.67722429711993, 73.57961918837992, 79.26555360877141, 65.85632063525398]","[93.90350465815386, 40.15353787968361, 97.83369394833815, 13.880601963115335]",,,,,,
oid_2055,2023-03-27 15:00:00,2023-03-27,15,82.62756616568635,98.97408710886667,0,13,high,sunny,1.5589748409015218,Location_2055,"['oid_282', 'oid_840', 'oid_740']","['pedestrian', 'cyclist', 'vehicle']","[14.451194692082813, 67.58287798590268, 96.5946780867003]","[59.201723051947084, 77.23698401957752, 86.37030176626348]",,,,,,
oid_2056,2023-03-27 16:00:00,2023-03-27,16,69.50474198753867,85.88961560430309,9,32,medium,rainy,34.69582195803022,Location_2056,"['oid_777', 'oid_531', 'oid_322']","['vehicle', 'vehicle', 'pedestrian']","[31.240348475271375, 38.80477209912504, 39.73891971609612]","[16.79367431247425, 95.40087420960484, 67.64262727596427]",,,,,,
oid_2057,2023-03-27 17:00:00,2023-03-27,17,20.949039429681825,22.260125336363036,8,4,high,snowy,18.699860616718784,Location_2057,"['oid_458', 'oid_821', 'oid_250']","['cyclist', 'cyclist', 'pedestrian']","[46.8130640022862, 63.26679781139153, 16.300444574068283]","[42.49334551940242, 62.246096428263876, 47.01122040484632]",,,,,,
oid_2058,2023-03-27 18:00:00,2023-03-27,18,91.77665653262827,62.34629086552032,3,31,high,rainy,13.91585195012258,Location_2058,"['oid_422', 'oid_963', 'oid_811', 'oid_446']","['cyclist', 'cyclist', 'vehicle', 'vehicle']","[57.34873953986684, 30.08974684310325, 97.26165346509038, 30.95956752088448]","[62.55478418695625, 81.1256224952568, 32.2664298402181, 32.36201380489284]",,,,,,
oid_2059,2023-03-27 19:00:00,2023-03-27,19,87.71564295334835,86.326251544332,0,15,medium,cloudy,-8.977338990582497,Location_2059,['oid_337'],['vehicle'],[37.18493943037091],[22.57302158867328],,,,,,
oid_2060,2023-03-27 20:00:00,2023-03-27,20,39.003628674100874,33.09897228372407,2,41,high,snowy,-9.339911266329647,Location_2060,"['oid_457', 'oid_376']","['vehicle', 'cyclist']","[79.51460397203599, 59.756144648106826]","[16.814715234911702, 94.9877143261582]",,,,,,
oid_2061,2023-03-27 21:00:00,2023-03-27,21,3.793264914227057,95.84906681494859,9,40,high,cloudy,29.470590385975385,Location_2061,"['oid_841', 'oid_288', 'oid_751', 'oid_883', 'oid_102']","['pedestrian', 'pedestrian', 'vehicle', 'vehicle', 'pedestrian']","[26.9436864372793, 86.46450707219793, 55.49439396134906, 95.09618937602882, 10.825791749634083]","[22.619248645714507, 37.89455378264777, 25.741393077946938, 8.718184498476301, 41.4744875683102]",,,,,,
oid_2062,2023-03-27 22:00:00,2023-03-27,22,7.4935702042865815,64.41983248864828,11,28,medium,rainy,25.94322722621729,Location_2062,"['oid_92', 'oid_688', 'oid_162', 'oid_586', 'oid_87']","['cyclist', 'cyclist', 'pedestrian', 'pedestrian', 'pedestrian']","[70.35340927977448, 54.45458071850211, 77.289437276295, 31.880851570525458, 35.67791804048287]","[43.10043827354405, 49.39367266295034, 10.688669235682479, 39.407438326291555, 3.46285404897817]",,,,,,
oid_2063,2023-03-27 23:00:00,2023-03-27,23,62.6718309821182,78.11937185404601,1,24,high,sunny,-5.464467523913563,Location_2063,"['oid_367', 'oid_794']","['pedestrian', 'pedestrian']","[75.36416433359628, 16.7052264472075]","[94.5898633046508, 29.176219804601644]",,,,,,
oid_2064,2023-03-28 00:00:00,2023-03-28,0,87.76344984818262,57.50883379231476,6,36,high,rainy,-1.8262841661253937,Location_2064,"['oid_198', 'oid_75', 'oid_136', 'oid_738', 'oid_22']","['cyclist', 'pedestrian', 'vehicle', 'cyclist', 'cyclist']","[2.7811701093876984, 65.03577559871219, 1.2598248066900575, 46.932463571436, 76.09903284065318]","[87.0407343871426, 43.15811064614026, 60.82495047407438, 91.0009628807745, 73.83107627651391]",,,,,,
oid_2065,2023-03-28 01:00:00,2023-03-28,1,72.24035749726194,3.081235977752428,15,30,high,snowy,13.712229414688746,Location_2065,"['oid_704', 'oid_828']","['pedestrian', 'vehicle']","[69.5995999136634, 2.3655654797845593]","[56.31517051630167, 83.17018435689837]",,,,,,
oid_2066,2023-03-28 02:00:00,2023-03-28,2,31.089287316771784,89.76256255371631,7,2,high,cloudy,34.393598334642164,Location_2066,"['oid_506', 'oid_937']","['pedestrian', 'cyclist']","[7.252257933982431, 87.87395516712006]","[46.39094056786585, 22.7612346107567]",,,,,,
oid_2067,2023-03-28 03:00:00,2023-03-28,3,39.35531620138333,51.82461191815333,15,42,high,sunny,7.610838300794015,Location_2067,"['oid_683', 'oid_761', 'oid_258', 'oid_310']","['pedestrian', 'cyclist', 'vehicle', 'pedestrian']","[76.03859662882716, 9.329458245800549, 85.85321886787746, 21.845118022890652]","[84.43921449402262, 43.50448284037478, 55.530385610152265, 82.85572574867018]",,,,,,
oid_2068,2023-03-28 04:00:00,2023-03-28,4,75.32313446165695,82.75324640184132,5,2,high,cloudy,3.199944371281619,Location_2068,"['oid_227', 'oid_791', 'oid_364', 'oid_440', 'oid_600']","['cyclist', 'vehicle', 'pedestrian', 'vehicle', 'vehicle']","[21.683584802373236, 20.975799068419487, 77.2613620976241, 98.75806988990676, 27.492042980217125]","[40.90326146450261, 69.36245843454654, 72.89508619686978, 48.85973879581892, 82.56760260765355]",,,,,,
oid_2069,2023-03-28 05:00:00,2023-03-28,5,26.02982493514192,47.03042270637854,4,31,low,cloudy,0.0015215817123710451,Location_2069,"['oid_10', 'oid_315', 'oid_563', 'oid_70']","['cyclist', 'pedestrian', 'cyclist', 'vehicle']","[61.93453021448545, 99.77500249637842, 4.695220243684228, 62.19428142348483]","[80.74274935180408, 24.35135644693599, 27.723015046244214, 44.03512680393307]",,,,,,
oid_2070,2023-03-28 06:00:00,2023-03-28,6,5.495007251908279,29.60249541727236,7,13,high,rainy,6.004614663095616,Location_2070,"['oid_498', 'oid_998']","['vehicle', 'pedestrian']","[38.68624964393311, 41.71596506187334]","[7.8612007692912105, 0.3617361305001121]",,,,,,
oid_2071,2023-03-28 07:00:00,2023-03-28,7,97.1231899844775,76.81874376309477,12,48,low,cloudy,7.388301717480783,Location_2071,"['oid_534', 'oid_235', 'oid_494']","['pedestrian', 'pedestrian', 'vehicle']","[41.30205714190354, 16.72954308874933, 61.40244458244997]","[30.433550568285696, 59.65208649959124, 75.27592993573793]",,,,,,
oid_2072,2023-03-28 08:00:00,2023-03-28,8,61.124998249280495,78.4345331175428,17,28,low,rainy,9.626287176268338,Location_2072,"['oid_408', 'oid_459', 'oid_597', 'oid_302']","['cyclist', 'vehicle', 'pedestrian', 'cyclist']","[59.67129647131938, 67.49698170528387, 69.8491934729767, 19.366547678948653]","[5.546123598063057, 81.91515907184285, 25.470613850218793, 12.128481173220118]",,,,,,
oid_2073,2023-03-28 09:00:00,2023-03-28,9,94.11255671842396,70.63027673441503,6,14,medium,sunny,9.57873728338921,Location_2073,"['oid_275', 'oid_104']","['vehicle', 'vehicle']","[1.1434053996119409, 85.05289683602396]","[0.4088660581213377, 27.970849801876042]",,,,,,
oid_2074,2023-03-28 10:00:00,2023-03-28,10,95.26955680904038,50.60603447491017,8,34,low,rainy,8.083652484964936,Location_2074,"['oid_502', 'oid_701', 'oid_705']","['vehicle', 'pedestrian', 'vehicle']","[63.7714097405886, 57.53937291503806, 66.95974358518086]","[94.49614591027195, 94.85450073005255, 32.66745083397651]",,,,,,
oid_2075,2023-03-28 11:00:00,2023-03-28,11,20.314169115421944,54.376299481040746,3,6,low,sunny,31.95461555788968,Location_2075,"['oid_380', 'oid_696', 'oid_595', 'oid_947']","['pedestrian', 'cyclist', 'vehicle', 'pedestrian']","[35.79753100431577, 3.444473516319646, 35.28889414255716, 93.12060199318097]","[27.810007691230375, 47.6415863788384, 71.23469628582644, 22.353762088870667]",,,,,,
oid_2076,2023-03-28 12:00:00,2023-03-28,12,61.71166027231778,29.071505307872304,12,48,high,rainy,30.482156216538215,Location_2076,"['oid_602', 'oid_124', 'oid_690', 'oid_956', 'oid_364']","['vehicle', 'vehicle', 'pedestrian', 'vehicle', 'cyclist']","[2.3805312658002453, 55.769784136288536, 23.226367887554723, 4.194609716258824, 15.982049192745695]","[87.57579888812931, 93.70646729768922, 24.63905342794135, 84.75440445052187, 4.532578093426731]",,,,,,
oid_2077,2023-03-28 13:00:00,2023-03-28,13,85.87625673355558,48.78936966462704,13,17,high,cloudy,-9.670520492267912,Location_2077,"['oid_184', 'oid_704']","['vehicle', 'vehicle']","[85.30223154431715, 68.5853083093944]","[68.44224688986475, 11.126101619773877]",,,,,,
oid_2078,2023-03-28 14:00:00,2023-03-28,14,79.55892015156493,45.996324495170306,14,16,medium,snowy,-6.44943351053801,Location_2078,"['oid_654', 'oid_762']","['pedestrian', 'pedestrian']","[13.034105629202697, 28.57988911193834]","[47.24427757235161, 90.43743277397023]",,,,,,
oid_2079,2023-03-28 15:00:00,2023-03-28,15,42.20852129806334,84.33679220163664,1,0,medium,cloudy,7.305404308414726,Location_2079,"['oid_643', 'oid_880', 'oid_345', 'oid_431', 'oid_18']","['pedestrian', 'vehicle', 'vehicle', 'vehicle', 'cyclist']","[54.29422105267566, 77.37993901575877, 13.497957065878607, 44.48833650506092, 62.75555238546655]","[27.34902300893618, 47.22654434392756, 25.852095604792837, 2.7873886943436843, 39.43415963072947]",,,,,,
oid_2080,2023-03-28 16:00:00,2023-03-28,16,7.592902271833868,23.355667204325194,11,33,low,snowy,21.608428652979473,Location_2080,"['oid_370', 'oid_298', 'oid_300', 'oid_67']","['vehicle', 'vehicle', 'pedestrian', 'cyclist']","[65.29912057913933, 22.23547305359823, 24.169492254891402, 17.412381518204857]","[38.882996633477326, 61.58165905265333, 90.3387153050916, 43.85649117079933]",,,,,,
oid_2081,2023-03-28 17:00:00,2023-03-28,17,8.082860414189152,2.5026392748253246,2,16,medium,sunny,28.95368609055435,Location_2081,"['oid_707', 'oid_491', 'oid_53']","['cyclist', 'cyclist', 'pedestrian']","[29.124911018773545, 3.121668730093774, 78.01003531869172]","[41.71585007499634, 88.94186432328797, 48.630013549553766]",,,,,,
oid_2082,2023-03-28 18:00:00,2023-03-28,18,74.97467387173269,22.562725801249407,13,3,low,rainy,6.51092315947718,Location_2082,"['oid_55', 'oid_100']","['cyclist', 'vehicle']","[37.2663476230939, 8.687350433543472]","[0.5372017286743858, 14.767121520455973]",,,,,,
oid_2083,2023-03-28 19:00:00,2023-03-28,19,90.79527008916844,50.2679271893684,4,0,low,rainy,-1.664341354190194,Location_2083,['oid_106'],['pedestrian'],[85.12317426508898],[34.693663489674265],,,,,,
oid_2084,2023-03-28 20:00:00,2023-03-28,20,92.54687050591758,10.479620201998452,9,39,medium,snowy,9.550535508842337,Location_2084,"['oid_819', 'oid_294', 'oid_227']","['vehicle', 'pedestrian', 'cyclist']","[25.332167059557232, 40.25549171450481, 1.7405324341317696]","[76.76258848152942, 76.86278003808839, 55.64571330110112]",,,,,,
oid_2085,2023-03-28 21:00:00,2023-03-28,21,78.89468027760034,46.25747182058121,6,11,high,snowy,5.570165399185692,Location_2085,"['oid_229', 'oid_623', 'oid_212', 'oid_529']","['cyclist', 'pedestrian', 'pedestrian', 'pedestrian']","[51.497109992594204, 28.797891936432553, 85.17366952617394, 58.0543365382694]","[0.7004965141098274, 14.338330353622375, 56.34211536966901, 83.38358907037767]",,,,,,
oid_2086,2023-03-28 22:00:00,2023-03-28,22,55.25261214018613,18.074243780467835,13,38,low,snowy,33.55673479986829,Location_2086,"['oid_124', 'oid_470', 'oid_797', 'oid_324', 'oid_889']","['pedestrian', 'cyclist', 'pedestrian', 'vehicle', 'vehicle']","[74.91008583692965, 86.48541648139842, 29.782603107988827, 76.1504432173911, 49.87777418021287]","[99.20055213032055, 89.23938350402375, 72.45024514236465, 36.95049608714941, 62.84602352859638]",,,,,,
oid_2087,2023-03-28 23:00:00,2023-03-28,23,24.571453971075673,47.19863540752473,8,11,low,cloudy,29.526967979985642,Location_2087,"['oid_739', 'oid_991']","['cyclist', 'vehicle']","[79.29383699551764, 86.49216161724907]","[97.23835749587948, 60.50839010734245]",,,,,,
oid_2088,2023-03-29 00:00:00,2023-03-29,0,84.19312297488239,13.5315384473212,5,7,low,cloudy,20.630993405183936,Location_2088,"['oid_242', 'oid_422', 'oid_153', 'oid_697', 'oid_933']","['cyclist', 'pedestrian', 'cyclist', 'cyclist', 'cyclist']","[4.949403427391575, 31.785931755598163, 70.40821784039761, 24.71432856845147, 88.4498815657962]","[95.13138186535707, 59.76374767384115, 28.375712354633777, 22.263363196910003, 3.8063633293444865]",,,,,,
oid_2089,2023-03-29 01:00:00,2023-03-29,1,75.92727181091533,27.575313811868597,8,22,medium,rainy,25.407851682005415,Location_2089,"['oid_97', 'oid_461', 'oid_229', 'oid_949']","['pedestrian', 'cyclist', 'cyclist', 'vehicle']","[24.88711551701308, 98.24209404105714, 98.87352605706074, 28.56130542109253]","[15.521787505165108, 76.96334663143831, 25.671095712900083, 33.551295738328925]",,,,,,
oid_2090,2023-03-29 02:00:00,2023-03-29,2,38.55207897670198,65.36021297093558,9,41,high,rainy,3.136351561654898,Location_2090,"['oid_167', 'oid_105', 'oid_389']","['cyclist', 'vehicle', 'cyclist']","[69.51891246719627, 19.89527466622346, 83.44045985291811]","[3.8168042847660844, 68.74310463678742, 64.19448856671688]",,,,,,
oid_2091,2023-03-29 03:00:00,2023-03-29,3,54.412149154014955,59.374106872533424,8,32,medium,sunny,22.483482811432474,Location_2091,"['oid_746', 'oid_67', 'oid_533', 'oid_606', 'oid_914']","['cyclist', 'pedestrian', 'vehicle', 'vehicle', 'pedestrian']","[14.819352507365712, 33.454764703602315, 0.8689286684263942, 2.568416857931355, 9.632788605044285]","[17.90013655256979, 64.96681301179915, 22.663614810296107, 68.63830523511061, 48.093339108939105]",,,,,,
oid_2092,2023-03-29 04:00:00,2023-03-29,4,1.7514916843277106,3.711193328639184,8,8,high,cloudy,2.854693265315122,Location_2092,"['oid_132', 'oid_881']","['cyclist', 'pedestrian']","[61.043238527890345, 53.530018295602446]","[86.89688720620734, 39.265355755839316]",,,,,,
oid_2093,2023-03-29 05:00:00,2023-03-29,5,44.493921848340115,95.78717430650882,10,8,high,snowy,0.9849036387306587,Location_2093,"['oid_948', 'oid_384', 'oid_875', 'oid_78', 'oid_297']","['cyclist', 'pedestrian', 'cyclist', 'cyclist', 'cyclist']","[19.53774776825866, 9.332732893800276, 34.44926342370026, 34.079905032736754, 53.640718129569244]","[51.90188683069689, 93.2136579842737, 47.91623462319552, 90.51696197194444, 93.08614641046016]",,,,,,
oid_2094,2023-03-29 06:00:00,2023-03-29,6,94.70918088915077,88.63481728650373,11,16,high,rainy,-0.3977736385554458,Location_2094,"['oid_968', 'oid_405', 'oid_64', 'oid_645']","['cyclist', 'vehicle', 'vehicle', 'cyclist']","[34.8816288492691, 1.5849492263149134, 44.801077406190885, 51.395153928692274]","[96.11571171308209, 69.87734218492162, 49.28458913196481, 63.937082999560566]",,,,,,
oid_2095,2023-03-29 07:00:00,2023-03-29,7,1.983235388517246,24.882734556614793,15,18,high,sunny,15.649586023603536,Location_2095,"['oid_378', 'oid_206', 'oid_439', 'oid_464']","['vehicle', 'pedestrian', 'cyclist', 'cyclist']","[12.185536691704668, 79.66913602644028, 31.822646965158807, 45.05870256133622]","[69.07688170414035, 65.42959374853345, 76.98177624498112, 38.1011931180025]",,,,,,
oid_2096,2023-03-29 08:00:00,2023-03-29,8,70.35415579700755,98.10762585776723,8,26,low,snowy,29.959958697686574,Location_2096,"['oid_971', 'oid_435', 'oid_843', 'oid_524']","['pedestrian', 'cyclist', 'pedestrian', 'vehicle']","[99.19020507958734, 8.81901635554858, 23.62856072715005, 88.50663558978847]","[75.01407095432012, 61.6234602635781, 17.781498436444608, 93.98393277999733]",,,,,,
oid_2097,2023-03-29 09:00:00,2023-03-29,9,28.405483342808257,93.3729748176102,3,16,high,snowy,-5.150066712503053,Location_2097,"['oid_858', 'oid_292', 'oid_366']","['pedestrian', 'vehicle', 'pedestrian']","[16.2830967388212, 85.8762365126964, 76.54597456484072]","[10.939838987935369, 72.529416354944, 27.043828287281656]",,,,,,
oid_2098,2023-03-29 10:00:00,2023-03-29,10,14.855264674200253,26.134099260682888,3,33,medium,snowy,15.611192136581518,Location_2098,"['oid_486', 'oid_466', 'oid_365']","['cyclist', 'cyclist', 'vehicle']","[5.058736104658723, 95.69195622307046, 47.97980273480411]","[28.200169680197817, 20.18090314209925, 89.93225735095247]",,,,,,
oid_2099,2023-03-29 11:00:00,2023-03-29,11,64.04604293814825,88.75011023557965,18,19,low,cloudy,26.3245180055266,Location_2099,"['oid_579', 'oid_561']","['vehicle', 'vehicle']","[40.523026561215616, 28.410470705046574]","[15.209228514002959, 18.035839194074597]",,,,,,
oid_2100,2023-03-29 12:00:00,2023-03-29,12,69.9426342724341,17.355683393446807,15,7,medium,sunny,15.95419958103096,Location_2100,"['oid_334', 'oid_61', 'oid_655', 'oid_396']","['vehicle', 'vehicle', 'pedestrian', 'vehicle']","[36.77283248951061, 70.70535700770934, 86.892858170915, 44.461971686273]","[89.80669561496327, 16.798983487981655, 74.65956051152828, 52.95699310745978]",,,,,,
oid_2101,2023-03-29 13:00:00,2023-03-29,13,3.9155429994479296,32.70180768342297,4,44,high,sunny,16.260343456767348,Location_2101,"['oid_706', 'oid_290']","['cyclist', 'pedestrian']","[8.46982286184913, 17.08571011864013]","[2.730686655238357, 79.97657148365604]",,,,,,
